rowNum,image,viewed,good1bad0,windowBad,borderline,path
2332,window000000092.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000092.jpg
2333,window000002783.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002783.jpg
2334,window000001614.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001614.jpg
2335,window000002633.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002633.jpg
2336,window000004264.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004264.jpg
2337,window000000884.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000884.jpg
2338,window000001569.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001569.jpg
2339,window000000620.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000620.jpg
2340,window000002774.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002774.jpg
2341,window000000083.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000083.jpg
2342,window000002423.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002423.jpg
2343,window000004160.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004160.jpg
2344,window000001070.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001070.jpg
2345,window000000352.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000352.jpg
2346,window000001351.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001351.jpg
2347,window000004069.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004069.jpg
2348,window000003270.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003270.jpg
2349,window000001737.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001737.jpg
2350,window000000112.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000112.jpg
2351,window000000811.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000811.jpg
2352,window000003242.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003242.jpg
2353,window000002095.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002095.jpg
2354,window000002390.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002390.jpg
2355,window000001115.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001115.jpg
2356,window000004382.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004382.jpg
2357,window000002735.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002735.jpg
2358,window000002703.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002703.jpg
2359,window000002785.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002785.jpg
2360,window000004133.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004133.jpg
2361,window000003179.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003179.jpg
2362,window000000874.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000874.jpg
2363,window000002267.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002267.jpg
2364,window000002281.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002281.jpg
2365,window000000901.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000901.jpg
2366,window000002684.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002684.jpg
2367,window000001921.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001921.jpg
2368,window000001731.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001731.jpg
2369,window000001358.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001358.jpg
2370,window000000563.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000563.jpg
2371,window000003057.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003057.jpg
2372,window000003434.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003434.jpg
2373,window000000110.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000110.jpg
2374,window000003521.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003521.jpg
2375,window000000953.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000953.jpg
2376,window000000894.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000894.jpg
2377,window000000362.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000362.jpg
2378,window000001251.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001251.jpg
2379,window000002482.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002482.jpg
2380,window000001103.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001103.jpg
2381,window000000070.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000070.jpg
2382,window000000582.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000582.jpg
2383,window000000254.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000254.jpg
2384,window000003531.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003531.jpg
2385,window000003128.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003128.jpg
2386,window000004321.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004321.jpg
2387,window000003079.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003079.jpg
2388,window000000911.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000911.jpg
2389,window000003495.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003495.jpg
2390,window000004254.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004254.jpg
2391,window000001371.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001371.jpg
2392,window000001976.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001976.jpg
2393,window000002747.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002747.jpg
2394,window000001125.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001125.jpg
2395,window000003781.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003781.jpg
2396,window000003841.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003841.jpg
2397,window000003336.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003336.jpg
2398,window000003360.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003360.jpg
2399,window000003076.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003076.jpg
2400,window000000800.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000800.jpg
2401,window000004278.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004278.jpg
2402,window000001507.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001507.jpg
2403,window000001212.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001212.jpg
2404,window000003952.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003952.jpg
2405,window000003176.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003176.jpg
2406,window000002760.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002760.jpg
2407,window000004207.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004207.jpg
2408,window000002504.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002504.jpg
2409,window000000153.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000153.jpg
2410,window000001866.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001866.jpg
2411,window000001765.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001765.jpg
2412,window000001972.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001972.jpg
2413,window000002551.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002551.jpg
2414,window000000607.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000607.jpg
2415,window000000629.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000629.jpg
2416,window000001348.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001348.jpg
2417,window000002868.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002868.jpg
2418,window000003784.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003784.jpg
2419,window000002879.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002879.jpg
2420,window000000376.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000376.jpg
2421,window000004269.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004269.jpg
2422,window000000855.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000855.jpg
2423,window000003226.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003226.jpg
2424,window000003236.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003236.jpg
2425,window000000220.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000220.jpg
2426,window000003410.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003410.jpg
2427,window000003494.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003494.jpg
2428,window000000883.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000883.jpg
2429,window000002350.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002350.jpg
2430,window000002032.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002032.jpg
2431,window000000209.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000209.jpg
2432,window000003525.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003525.jpg
2433,window000001828.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001828.jpg
2434,window000003527.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003527.jpg
2435,window000001300.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001300.jpg
2436,window000003383.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003383.jpg
2437,window000001966.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001966.jpg
2438,window000000384.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000384.jpg
2439,window000003959.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003959.jpg
2440,window000002835.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002835.jpg
2441,window000003443.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003443.jpg
2442,window000000173.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000173.jpg
2443,window000000158.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000158.jpg
2444,window000002698.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002698.jpg
2445,window000003493.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003493.jpg
2446,window000003099.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003099.jpg
2447,window000002065.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002065.jpg
2448,window000003501.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003501.jpg
2449,window000004387.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000004387.jpg
2450,window000002492.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002492.jpg
2451,window000001293.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001293.jpg
2452,window000000605.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000605.jpg
2453,window000000984.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000984.jpg
2454,window000002845.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000002845.jpg
2455,window000003467.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003467.jpg
2456,window000001208.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001208.jpg
2457,window000001284.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001284.jpg
2458,window000000051.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000051.jpg
2459,window000003981.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003981.jpg
2460,window000003579.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003579.jpg
2461,window000001307.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001307.jpg
2462,window000003776.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003776.jpg
2463,window000000781.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000781.jpg
2464,window000001182.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000001182.jpg
2465,window000003108.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003108.jpg
2466,window000003574.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000003574.jpg
2467,window000000339.jpg,0,1,0,0,W:\Leonardo\Projects\L1. Common beans\R\dNN_peakselect\peakWindowMatricesAndPlots(2020.04.14.1035)\Plots(2020.04.14.1035)/window000000339.jpg
