"Feature_A","Feature_B","Similarity_score"
"X4850_514.6573_4.07_pos","X6582_197.1158_5.98_pos",0.776255512878109
NA,NA,NA
NA,NA,NA
"X6319_495.0772_5.97_pos","X6582_197.1158_5.98_pos",0.853481228222825
"X638_252.0867_6.55_pos","X6582_197.1158_5.98_pos",0.691999084850682
"X651_389.2395_4.54_pos","X6582_197.1158_5.98_pos",0.768862302247812
NA,NA,NA
"X15583_453.1739_8.32_pos","X6586_695.2919_8.34_pos",0.9221258990044
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X2382_405.1657_8.34_pos","X6586_695.2919_8.34_pos",0.944203197613906
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10117_345.2240_7.47_pos","X659_444.2442_8.09_pos",0.920989486774986
"X10213_465.1044_8.24_pos","X659_444.2442_8.09_pos",0.774689954469547
"X1031_369.1520_7.42_pos","X659_444.2442_8.09_pos",0.987178651366591
"X10444_446.0410_7.99_pos","X659_444.2442_8.09_pos",0.775232993548365
"X1184_839.3345_8.06_pos","X659_444.2442_8.09_pos",0.927629791626425
"X11913_550.1201_7.21_pos","X659_444.2442_8.09_pos",0.982416086674341
"X11938_411.1988_6.65_pos","X659_444.2442_8.09_pos",0.97783253073006
NA,NA,NA
"X13934_345.5715_6.59_pos","X659_444.2442_8.09_pos",0.739324873305069
"X14102_423.1264_6.65_pos","X659_444.2442_8.09_pos",0.987131875173985
"X15596_621.3339_7.21_pos","X659_444.2442_8.09_pos",0.870666152908125
"X15966_473.2725_8.29_pos","X659_444.2442_8.09_pos",0.753685272047477
"X16352_863.3317_7.43_pos","X659_444.2442_8.09_pos",0.987178651366591
"X17956_633.3080_7.42_pos","X659_444.2442_8.09_pos",0.987178651366591
"X18177_543.2367_6.97_pos","X659_444.2442_8.09_pos",0.981424676833865
"X1987_473.2008_6.64_pos","X659_444.2442_8.09_pos",0.973464903390193
NA,NA,NA
NA,NA,NA
"X2096_526.2186_8.00_pos","X659_444.2442_8.09_pos",0.915508302218404
"X2164_433.1133_8.10_pos","X659_444.2442_8.09_pos",0.999908816957937
NA,NA,NA
"X2276_389.1433_7.21_pos","X659_444.2442_8.09_pos",0.920755068711517
"X2346_561.1946_6.26_pos","X659_444.2442_8.09_pos",0.987178651366591
"X23480_477.1070_8.10_pos","X659_444.2442_8.09_pos",1
"X2379_395.2004_8.29_pos","X659_444.2442_8.09_pos",0.766987976337431
"X2401_479.1778_6.22_pos","X659_444.2442_8.09_pos",0.956264471135823
"X250_567.1336_7.02_pos","X659_444.2442_8.09_pos",0.987131875173985
"X2509_563.1893_6.63_pos","X659_444.2442_8.09_pos",0.947879680052407
"X25351_415.2247_7.42_pos","X659_444.2442_8.09_pos",0.987131875173985
"X2546_459.1629_7.94_pos","X659_444.2442_8.09_pos",0.877930994309042
NA,NA,NA
"X2658_410.1487_7.93_pos","X659_444.2442_8.09_pos",0.987131875173985
"X27_727.2082_6.68_pos","X659_444.2442_8.09_pos",0.987178651366591
"X2724_386.1021_6.67_pos","X659_444.2442_8.09_pos",0.987131875173985
"X2857_373.1796_6.29_pos","X659_444.2442_8.09_pos",0.89764028958053
"X3107_427.1594_7.00_pos","X659_444.2442_8.09_pos",0.987131875173985
"X35_423.1229_6.67_pos","X659_444.2442_8.09_pos",0.987131875173985
"X351_390.1133_6.21_pos","X659_444.2442_8.09_pos",0.987131875173985
"X396_581.1565_7.02_pos","X659_444.2442_8.09_pos",0.987178651366591
"X4001_717.2747_8.00_pos","X659_444.2442_8.09_pos",0.875243923979164
"X4167_445.1691_7.21_pos","X659_444.2442_8.09_pos",0.878945045000482
"X4199_449.1084_7.68_pos","X659_444.2442_8.09_pos",0.987131875173985
"X4270_463.0874_7.67_pos","X659_444.2442_8.09_pos",0.987131875173985
"X4302_471.2175_7.20_pos","X659_444.2442_8.09_pos",0.882727816487182
"X4454_389.1515_8.29_pos","X659_444.2442_8.09_pos",0.814099951386154
"X453_347.1659_6.69_pos","X659_444.2442_8.09_pos",0.9177919859486
"X489_595.1701_7.42_pos","X659_444.2442_8.09_pos",0.987131875173985
NA,NA,NA
"X5043_529.2622_7.21_pos","X659_444.2442_8.09_pos",0.872879700497177
"X5315_550.2428_6.69_pos","X659_444.2442_8.09_pos",0.912841508606159
"X600_457.2078_8.59_pos","X659_444.2442_8.09_pos",0.939409495986738
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X2118_417.1734_6.58_pos","X661_430.1769_6.57_pos",0.889284066623804
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X59_417.1734_6.40_pos","X661_430.1769_6.57_pos",0.660400575188019
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X3125_391.1366_9.02_pos","X6635_429.1760_9.02_pos",0.984579975109731
NA,NA,NA
NA,NA,NA
"X10054_839.3672_11.12_pos","X6642_259.0491_3.72_pos",0.726335964503107
"X10081_285.1625_8.31_pos","X6642_259.0491_3.72_pos",0.742085399139787
"X11325_469.1715_10.02_pos","X6642_259.0491_3.72_pos",0.754781808310051
"X11543_235.0696_6.29_pos","X6642_259.0491_3.72_pos",0.817314551347314
"X12175_395.0599_3.44_pos","X6642_259.0491_3.72_pos",0.82808982347959
"X12261_437.3394_11.00_pos","X6642_259.0491_3.72_pos",0.710588018820067
"X13103_234.1853_5.74_pos","X6642_259.0491_3.72_pos",0.733557088333986
NA,NA,NA
"X1426_361.1860_11.07_pos","X6642_259.0491_3.72_pos",0.716391103580572
"X14788_289.2513_10.04_pos","X6642_259.0491_3.72_pos",0.743879998899538
"X1482_171.0991_5.56_pos","X6642_259.0491_3.72_pos",0.829596142375621
"X15280_521.1235_8.63_pos","X6642_259.0491_3.72_pos",0.765794598753713
"X1642_191.1642_10.95_pos","X6642_259.0491_3.72_pos",0.72003464796396
"X1651_327.0697_2.68_pos","X6642_259.0491_3.72_pos",0.860721275404304
"X1710_287.0586_9.49_pos","X6642_259.0491_3.72_pos",0.790770347533433
"X1800_255.1567_10.11_pos","X6642_259.0491_3.72_pos",0.754208955340104
"X1829_249.0625_10.27_pos","X6642_259.0491_3.72_pos",0.72643974839665
"X2013_155.1067_9.72_pos","X6642_259.0491_3.72_pos",0.706126414458676
NA,NA,NA
"X2058_269.1741_9.67_pos","X6642_259.0491_3.72_pos",0.78057325737563
NA,NA,NA
"X208_185.1148_7.79_pos","X6642_259.0491_3.72_pos",0.707527332922683
"X21156_384.1686_4.64_pos","X6642_259.0491_3.72_pos",0.754697406796436
"X2134_205.1435_11.39_pos","X6642_259.0491_3.72_pos",0.699258732317519
"X2169_425.1785_11.28_pos","X6642_259.0491_3.72_pos",0.698941368999928
NA,NA,NA
NA,NA,NA
"X25561_163.0403_6.55_pos","X6642_259.0491_3.72_pos",0.781230884717254
"X2573_299.1416_4.08_pos","X6642_259.0491_3.72_pos",0.794076201692671
"X26673_241.1527_2.42_pos","X6642_259.0491_3.72_pos",0.84516037350476
"X2757_199.1317_8.95_pos","X6642_259.0491_3.72_pos",0.734982260313075
"X2773_211.1353_10.18_pos","X6642_259.0491_3.72_pos",0.746203643633182
"X3016_299.1101_10.68_pos","X6642_259.0491_3.72_pos",0.746522545941693
"X309_153.1270_5.57_pos","X6642_259.0491_3.72_pos",0.843308075067776
"X3364_233.1145_9.16_pos","X6642_259.0491_3.72_pos",0.768367931282014
"X3495_177.1605_10.36_pos","X6642_259.0491_3.72_pos",0.732812299543611
"X361_174.0757_5.21_pos","X6642_259.0491_3.72_pos",0.72076078068734
"X370_141.0541_5.65_pos","X6642_259.0491_3.72_pos",0.658446673935082
"X3856_261.1098_11.59_pos","X6642_259.0491_3.72_pos",0.678437062994373
"X392_453.3362_11.07_pos","X6642_259.0491_3.72_pos",0.71968751812716
"X3938_345.2627_10.98_pos","X6642_259.0491_3.72_pos",0.720007836274514
"X4075_269.1797_10.03_pos","X6642_259.0491_3.72_pos",0.75884662784036
"X412_146.1170_2.11_pos","X6642_259.0491_3.72_pos",0.769420860500363
"X4431_291.1888_10.55_pos","X6642_259.0491_3.72_pos",0.758511524284836
"X444_259.0430_3.72_pos","X6642_259.0491_3.72_pos",1
"X493_272.2583_11.53_pos","X6642_259.0491_3.72_pos",0.658489781124999
"X5000_157.0835_3.68_pos","X6642_259.0491_3.72_pos",0.885884532139041
NA,NA,NA
"X5187_507.1524_3.46_pos","X6642_259.0491_3.72_pos",0.782302646013542
"X5322_279.1376_3.86_pos","X6642_259.0491_3.72_pos",0.887470567407166
"X5388_496.1237_2.76_pos","X6642_259.0491_3.72_pos",0.855200811199903
"X5540_496.1234_2.59_pos","X6642_259.0491_3.72_pos",0.707212439659282
"X5994_180.0937_5.26_pos","X6642_259.0491_3.72_pos",0.681253120394566
NA,NA,NA
"X639_179.0905_6.59_pos","X6642_259.0491_3.72_pos",0.793108992717198
"X647_157.0836_3.89_pos","X6642_259.0491_3.72_pos",0.844566590712846
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X1512_491.1636_7.08_pos","X6670_439.1960_7.08_pos",0.757807548898135
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X253_493.1311_10.37_pos","X6676_631.3301_10.37_pos",0.999285836824195
NA,NA,NA
"X2889_423.2347_10.38_pos","X6676_631.3301_10.37_pos",0.993747558104281
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X1150_367.1373_4.73_pos","X675_413.1417_4.73_pos",0.971045283517498
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X380_309.0973_4.72_pos","X675_413.1417_4.73_pos",0.801021222941295
NA,NA,NA
"X5127_347.1625_4.72_pos","X675_413.1417_4.73_pos",0.691219371941419
NA,NA,NA
"X6404_347.1641_4.71_pos","X675_413.1417_4.73_pos",0.691219371941419
"X1305_325.0898_3.07_pos","X6783_302.0837_3.07_pos",0.887099564377008
NA,NA,NA
"X16185_243.0480_3.05_pos","X6783_302.0837_3.07_pos",0.862752131870932
NA,NA,NA
NA,NA,NA
"X2181_245.0943_3.13_pos","X6783_302.0837_3.07_pos",0.877105767436353
NA,NA,NA
NA,NA,NA
"X3164_372.1268_4.57_pos","X6783_302.0837_3.07_pos",0.680814531775725
"X319_179.0261_3.07_pos","X6783_302.0837_3.07_pos",0.908591956213241
"X328_243.0475_3.06_pos","X6783_302.0837_3.07_pos",0.862752131870932
"X4148_399.1262_3.07_pos","X6783_302.0837_3.07_pos",0.857251994678025
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X12010_457.2371_7.30_pos","X680_449.1785_7.30_pos",0.943693274166469
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10117_345.2240_7.47_pos","X6800_549.1722_6.64_pos",0.866588553706299
"X10213_465.1044_8.24_pos","X6800_549.1722_6.64_pos",0.728516886565848
"X1031_369.1520_7.42_pos","X6800_549.1722_6.64_pos",0.928691738251456
"X10444_446.0410_7.99_pos","X6800_549.1722_6.64_pos",0.729303125965753
"X1184_839.3345_8.06_pos","X6800_549.1722_6.64_pos",0.875564244031237
"X11913_550.1201_7.21_pos","X6800_549.1722_6.64_pos",0.92421133900816
"X11938_411.1988_6.65_pos","X6800_549.1722_6.64_pos",0.956553493681835
NA,NA,NA
"X13934_345.5715_6.59_pos","X6800_549.1722_6.64_pos",0.695522437374155
"X14102_423.1264_6.65_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X15596_621.3339_7.21_pos","X6800_549.1722_6.64_pos",0.819082201445102
"X15966_473.2725_8.29_pos","X6800_549.1722_6.64_pos",0.708897857750754
"X16352_863.3317_7.43_pos","X6800_549.1722_6.64_pos",0.928691738251456
"X17956_633.3080_7.42_pos","X6800_549.1722_6.64_pos",0.928691738251456
"X18177_543.2367_6.97_pos","X6800_549.1722_6.64_pos",0.923278666764088
"X1987_473.2008_6.64_pos","X6800_549.1722_6.64_pos",0.944498793125902
NA,NA,NA
NA,NA,NA
"X2096_526.2186_8.00_pos","X6800_549.1722_6.64_pos",0.861267608850585
"X2164_433.1133_8.10_pos","X6800_549.1722_6.64_pos",0.917968562056815
NA,NA,NA
"X2276_389.1433_7.21_pos","X6800_549.1722_6.64_pos",0.866367982230184
"X2346_561.1946_6.26_pos","X6800_549.1722_6.64_pos",0.928691738251456
"X23480_477.1070_8.10_pos","X6800_549.1722_6.64_pos",0.916784657702367
"X2379_395.2004_8.29_pos","X6800_549.1722_6.64_pos",0.721410054715705
"X2401_479.1778_6.22_pos","X6800_549.1722_6.64_pos",0.89960911603775
"X250_567.1336_7.02_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X2509_563.1893_6.63_pos","X6800_549.1722_6.64_pos",0.919674875509316
"X25351_415.2247_7.42_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X2546_459.1629_7.94_pos","X6800_549.1722_6.64_pos",0.825916626176025
NA,NA,NA
"X2658_410.1487_7.93_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X27_727.2082_6.68_pos","X6800_549.1722_6.64_pos",0.928691738251456
"X2724_386.1021_6.67_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X2857_373.1796_6.29_pos","X6800_549.1722_6.64_pos",0.844458214023423
"X3107_427.1594_7.00_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X35_423.1229_6.67_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X351_390.1133_6.21_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X396_581.1565_7.02_pos","X6800_549.1722_6.64_pos",0.928691738251456
"X4001_717.2747_8.00_pos","X6800_549.1722_6.64_pos",0.823388755448672
"X4167_445.1691_7.21_pos","X6800_549.1722_6.64_pos",0.826870597879126
"X4199_449.1084_7.68_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X4270_463.0874_7.67_pos","X6800_549.1722_6.64_pos",0.928824048817193
"X4302_471.2175_7.20_pos","X6800_549.1722_6.64_pos",0.830429253267923
"X4454_389.1515_8.29_pos","X6800_549.1722_6.64_pos",0.765722421462261
"X453_347.1659_6.69_pos","X6800_549.1722_6.64_pos",0.863744396471983
"X489_595.1701_7.42_pos","X6800_549.1722_6.64_pos",0.928824048817193
NA,NA,NA
"X5043_529.2622_7.21_pos","X6800_549.1722_6.64_pos",0.821164604012594
"X5315_550.2428_6.69_pos","X6800_549.1722_6.64_pos",0.858758813515632
"X600_457.2078_8.59_pos","X6800_549.1722_6.64_pos",0.883752739739782
NA,NA,NA
"X659_444.2442_8.09_pos","X6800_549.1722_6.64_pos",0.916784657702367
"X1018_358.1472_5.30_pos","X6803_580.1358_5.32_pos",0.770594707712666
NA,NA,NA
"X152_465.0845_8.50_pos","X6803_580.1358_5.32_pos",0.729235404732808
"X1584_545.3300_8.86_pos","X6803_580.1358_5.32_pos",0.666478237011099
"X16162_303.0498_6.83_pos","X6803_580.1358_5.32_pos",0.781584440321397
"X16252_491.2491_6.80_pos","X6803_580.1358_5.32_pos",0.812966135008497
"X1891_405.1657_8.51_pos","X6803_580.1358_5.32_pos",0.728031254877998
"X190_165.0629_8.88_pos","X6803_580.1358_5.32_pos",0.717331026595054
"X1950_280.0824_5.30_pos","X6803_580.1358_5.32_pos",0.932199379856501
"X1998_311.1274_6.98_pos","X6803_580.1358_5.32_pos",0.723730446690621
NA,NA,NA
NA,NA,NA
"X2150_249.1574_4.87_pos","X6803_580.1358_5.32_pos",0.749897256519802
NA,NA,NA
"X2461_369.1656_4.90_pos","X6803_580.1358_5.32_pos",0.758378481182936
NA,NA,NA
"X3128_396.2588_4.95_pos","X6803_580.1358_5.32_pos",0.76216642703247
"X315_373.1826_4.95_pos","X6803_580.1358_5.32_pos",0.760309736165926
"X369_357.1156_6.72_pos","X6803_580.1358_5.32_pos",0.698165109468305
"X387_460.1268_9.38_pos","X6803_580.1358_5.32_pos",0.674037806490069
"X3932_251.1618_8.99_pos","X6803_580.1358_5.32_pos",0.666213955642819
"X452_476.1231_8.03_pos","X6803_580.1358_5.32_pos",0.670888079879252
"X4800_297.0631_4.96_pos","X6803_580.1358_5.32_pos",0.777177967750227
NA,NA,NA
"X5612_415.1950_6.99_pos","X6803_580.1358_5.32_pos",0.759295641843157
"X6008_445.1062_8.90_pos","X6803_580.1358_5.32_pos",0.689987385490794
"X6218_165.0573_5.10_pos","X6803_580.1358_5.32_pos",0.749818555526625
NA,NA,NA
"X6518_314.1808_4.94_pos","X6803_580.1358_5.32_pos",0.769143342766757
NA,NA,NA
"X155_448.1942_4.63_pos","X6807_485.6548_4.62_pos",0.913151942279612
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X2194_206.0449_3.92_pos","X6829_330.1141_3.92_pos",0.995518411569608
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X10054_839.3672_11.12_pos","X6835_175.1472_10.88_pos",0.966654047008139
"X10081_285.1625_8.31_pos","X6835_175.1472_10.88_pos",0.878192705766219
"X11325_469.1715_10.02_pos","X6835_175.1472_10.88_pos",0.968428612115773
"X11543_235.0696_6.29_pos","X6835_175.1472_10.88_pos",0.854172917458587
"X12175_395.0599_3.44_pos","X6835_175.1472_10.88_pos",0.715177318179741
"X12261_437.3394_11.00_pos","X6835_175.1472_10.88_pos",0.971772405410022
"X125_335.1238_8.71_pos","X6835_175.1472_10.88_pos",0.738156680691757
"X13103_234.1853_5.74_pos","X6835_175.1472_10.88_pos",0.76699333281906
NA,NA,NA
"X1426_361.1860_11.07_pos","X6835_175.1472_10.88_pos",0.972778712565195
"X14788_289.2513_10.04_pos","X6835_175.1472_10.88_pos",0.962355318712548
"X1482_171.0991_5.56_pos","X6835_175.1472_10.88_pos",0.828589995913915
"X15280_521.1235_8.63_pos","X6835_175.1472_10.88_pos",0.884647491679114
"X16267_269.2227_12.19_pos","X6835_175.1472_10.88_pos",0.821124099305273
"X1642_191.1642_10.95_pos","X6835_175.1472_10.88_pos",0.978058346098636
"X1651_327.0697_2.68_pos","X6835_175.1472_10.88_pos",0.707913245491736
"X1710_287.0586_9.49_pos","X6835_175.1472_10.88_pos",0.937866883589581
"X1800_255.1567_10.11_pos","X6835_175.1472_10.88_pos",0.971451167707411
"X1829_249.0625_10.27_pos","X6835_175.1472_10.88_pos",0.962148942631143
"X2013_155.1067_9.72_pos","X6835_175.1472_10.88_pos",0.942977900832394
NA,NA,NA
"X2058_269.1741_9.67_pos","X6835_175.1472_10.88_pos",0.951462605406001
NA,NA,NA
"X208_185.1148_7.79_pos","X6835_175.1472_10.88_pos",0.748706276081164
"X2134_205.1435_11.39_pos","X6835_175.1472_10.88_pos",0.961036963772245
"X2169_425.1785_11.28_pos","X6835_175.1472_10.88_pos",0.966519437004554
NA,NA,NA
"X2447_161.0962_8.06_pos","X6835_175.1472_10.88_pos",0.699221085446881
NA,NA,NA
"X25561_163.0403_6.55_pos","X6835_175.1472_10.88_pos",0.855023838964834
"X2573_299.1416_4.08_pos","X6835_175.1472_10.88_pos",0.657843054984643
"X26673_241.1527_2.42_pos","X6835_175.1472_10.88_pos",0.706791394086827
"X2757_199.1317_8.95_pos","X6835_175.1472_10.88_pos",0.8471090170455
"X2773_211.1353_10.18_pos","X6835_175.1472_10.88_pos",0.965890656038238
"X3016_299.1101_10.68_pos","X6835_175.1472_10.88_pos",0.972561840754995
"X309_153.1270_5.57_pos","X6835_175.1472_10.88_pos",0.847513868521582
"X3327_181.1226_12.21_pos","X6835_175.1472_10.88_pos",0.81191570277283
"X3364_233.1145_9.16_pos","X6835_175.1472_10.88_pos",0.927694222863494
"X3495_177.1605_10.36_pos","X6835_175.1472_10.88_pos",0.947335901622878
"X361_174.0757_5.21_pos","X6835_175.1472_10.88_pos",0.71135646165657
"X370_141.0541_5.65_pos","X6835_175.1472_10.88_pos",0.678231603750655
"X3856_261.1098_11.59_pos","X6835_175.1472_10.88_pos",0.956456874940732
"X392_453.3362_11.07_pos","X6835_175.1472_10.88_pos",0.974013866498629
"X3938_345.2627_10.98_pos","X6835_175.1472_10.88_pos",0.968887620026648
"X4075_269.1797_10.03_pos","X6835_175.1472_10.88_pos",0.97053485953617
"X4431_291.1888_10.55_pos","X6835_175.1472_10.88_pos",0.973444568352454
"X444_259.0430_3.72_pos","X6835_175.1472_10.88_pos",0.710984916929273
"X493_272.2583_11.53_pos","X6835_175.1472_10.88_pos",0.952224633947282
"X5000_157.0835_3.68_pos","X6835_175.1472_10.88_pos",0.753945722776956
NA,NA,NA
"X5187_507.1524_3.46_pos","X6835_175.1472_10.88_pos",0.733524739613728
"X5322_279.1376_3.86_pos","X6835_175.1472_10.88_pos",0.758172287235412
"X5388_496.1237_2.76_pos","X6835_175.1472_10.88_pos",0.713818635248519
NA,NA,NA
"X639_179.0905_6.59_pos","X6835_175.1472_10.88_pos",0.876573665708305
"X647_157.0836_3.89_pos","X6835_175.1472_10.88_pos",0.74314274259638
"X6642_259.0491_3.72_pos","X6835_175.1472_10.88_pos",0.710984916929273
NA,NA,NA
"X18871_577.2048_7.98_pos","X6883_351.1062_6.62_pos",0.687964849380733
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X3520_285.1309_6.63_pos","X6883_351.1062_6.62_pos",0.853680623500129
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X1834_291.1735_5.64_pos","X693_215.1254_5.70_pos",0.863129726071156
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X22703_234.5830_5.70_pos","X693_215.1254_5.70_pos",0.949665693786391
"X25_227.1291_5.70_pos","X693_215.1254_5.70_pos",0.987475160618894
"X2514_277.1044_5.70_pos","X693_215.1254_5.70_pos",0.903285559080099
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X6266_495.0791_5.80_pos","X693_215.1254_5.70_pos",0.685258705356891
"X10117_345.2240_7.47_pos","X695_441.1761_7.95_pos",0.805779350089284
"X10213_465.1044_8.24_pos","X695_441.1761_7.95_pos",0.677780992070845
"X1031_369.1520_7.42_pos","X695_441.1761_7.95_pos",0.863688656105723
"X10444_446.0410_7.99_pos","X695_441.1761_7.95_pos",0.678256100291174
"X1184_839.3345_8.06_pos","X695_441.1761_7.95_pos",0.8115889935265
"X11913_550.1201_7.21_pos","X695_441.1761_7.95_pos",0.859521859049312
"X11938_411.1988_6.65_pos","X695_441.1761_7.95_pos",0.855511677844298
NA,NA,NA
"X14102_423.1264_6.65_pos","X695_441.1761_7.95_pos",0.86364773132795
"X15596_621.3339_7.21_pos","X695_441.1761_7.95_pos",0.761751156673573
"X15966_473.2725_8.29_pos","X695_441.1761_7.95_pos",0.711997499280427
"X16352_863.3317_7.43_pos","X695_441.1761_7.95_pos",0.863688656105723
"X17956_633.3080_7.42_pos","X695_441.1761_7.95_pos",0.863688656105723
"X18177_543.2367_6.97_pos","X695_441.1761_7.95_pos",0.858654468499907
"X1987_473.2008_6.64_pos","X695_441.1761_7.95_pos",0.851690413899502
NA,NA,NA
NA,NA,NA
"X2096_526.2186_8.00_pos","X695_441.1761_7.95_pos",0.800983828106522
"X2164_433.1133_8.10_pos","X695_441.1761_7.95_pos",0.853553982651869
NA,NA,NA
"X2276_389.1433_7.21_pos","X695_441.1761_7.95_pos",0.80557425628795
"X2346_561.1946_6.26_pos","X695_441.1761_7.95_pos",0.863688656105723
"X23480_477.1070_8.10_pos","X695_441.1761_7.95_pos",0.852615002735071
"X2379_395.2004_8.29_pos","X695_441.1761_7.95_pos",0.726127089409874
"X2401_479.1778_6.22_pos","X695_441.1761_7.95_pos",0.836641650235854
"X250_567.1336_7.02_pos","X695_441.1761_7.95_pos",0.86364773132795
"X2509_563.1893_6.63_pos","X695_441.1761_7.95_pos",0.829305745095951
"X25351_415.2247_7.42_pos","X695_441.1761_7.95_pos",0.86364773132795
"X2546_459.1629_7.94_pos","X695_441.1761_7.95_pos",0.971164030273364
NA,NA,NA
"X2658_410.1487_7.93_pos","X695_441.1761_7.95_pos",0.86364773132795
"X27_727.2082_6.68_pos","X695_441.1761_7.95_pos",0.863688656105723
"X2724_386.1021_6.67_pos","X695_441.1761_7.95_pos",0.86364773132795
"X2857_373.1796_6.29_pos","X695_441.1761_7.95_pos",0.785350994271307
"X3107_427.1594_7.00_pos","X695_441.1761_7.95_pos",0.86364773132795
"X35_423.1229_6.67_pos","X695_441.1761_7.95_pos",0.86364773132795
"X351_390.1133_6.21_pos","X695_441.1761_7.95_pos",0.86364773132795
"X396_581.1565_7.02_pos","X695_441.1761_7.95_pos",0.863688656105723
"X4001_717.2747_8.00_pos","X695_441.1761_7.95_pos",0.765756276657512
"X4167_445.1691_7.21_pos","X695_441.1761_7.95_pos",0.768994410136757
"X4199_449.1084_7.68_pos","X695_441.1761_7.95_pos",0.86364773132795
"X4270_463.0874_7.67_pos","X695_441.1761_7.95_pos",0.86364773132795
"X4302_471.2175_7.20_pos","X695_441.1761_7.95_pos",0.7723039801089
"X4454_389.1515_8.29_pos","X695_441.1761_7.95_pos",0.745158018041756
"X453_347.1659_6.69_pos","X695_441.1761_7.95_pos",0.802981837007113
"X489_595.1701_7.42_pos","X695_441.1761_7.95_pos",0.86364773132795
NA,NA,NA
"X5043_529.2622_7.21_pos","X695_441.1761_7.95_pos",0.763687803034156
"X5315_550.2428_6.69_pos","X695_441.1761_7.95_pos",0.798650634020646
"X600_457.2078_8.59_pos","X695_441.1761_7.95_pos",0.821895129112189
NA,NA,NA
"X659_444.2442_8.09_pos","X695_441.1761_7.95_pos",0.852615002735071
"X6800_549.1722_6.64_pos","X695_441.1761_7.95_pos",0.802100519346888
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X128_274.1764_2.32_pos","X6978_373.0569_5.40_pos",0.978700365857839
NA,NA,NA
"X1778_100.1124_2.92_pos","X6978_373.0569_5.40_pos",0.978700365857839
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
"X367_233.1208_2.34_pos","X6978_373.0569_5.40_pos",0.694131192020318
"X3815_229.0722_5.39_pos","X6978_373.0569_5.40_pos",0.951609398348054
NA,NA,NA
"X5909_380.1120_2.29_pos","X6978_373.0569_5.40_pos",0.76589627296604
"X6_373.2455_5.40_pos","X6978_373.0569_5.40_pos",1
NA,NA,NA
"X10054_839.3672_11.12_pos","X699_268.1227_3.42_pos",0.753285279006329
